datum,ingredient_name,ingredient_amount
2022-03-27,bearnaisesås,455.0
2022-03-27,blomkål,225.0
2022-03-27,champinjoner,40.0
2022-03-27,cheddar,75.0
2022-03-27,coleslaw,200.0
2022-03-27,entrecote,1680.0
2022-03-27,fläskfile,800.0
2022-03-27,hamburgarbröd,250.0
2022-03-27,hamburgardressing,150.0
2022-03-27,högrev,500.0
2022-03-27,inlagd_gurka,100.0
2022-03-27,jalapeno,20.0
2022-03-27,kalventrecote,600.0
2022-03-27,kapris,20.0
2022-03-27,linguini,1800.0
2022-03-27,mixsallad,80.0
2022-03-27,morot,225.0
2022-03-27,oxfile,40.0
2022-03-27,paprika_grön,225.0
2022-03-27,pepparsås,540.0
2022-03-27,pizzabotten,250.0
2022-03-27,pommes_frites,3240.0
2022-03-27,riven_ost,100.0
2022-03-27,rödlök,270.0
2022-03-27,rödvinssås,520.0
2022-03-27,ströbröd,240.0
2022-03-27,tomat,220.0
2022-03-27,tomatsås,100.0
2022-03-27,vetemjöl,60.0
2022-03-27,zucchini,225.0
2022-03-27,ägg,240.0
2022-03-28,aioli,560.0
2022-03-28,bacon,140.0
2022-03-28,balsamico,5.0
2022-03-28,bearnaisesås,175.0
2022-03-28,blomkål,30.0
2022-03-28,bröd,320.0
2022-03-28,caesardressing,40.0
2022-03-28,champinjoner,40.0
2022-03-28,cheddar,90.0
2022-03-28,coleslaw,240.0
2022-03-28,fläskfile,240.0
2022-03-28,hamburgarbröd,300.0
2022-03-28,hamburgardressing,180.0
2022-03-28,högrev,600.0
2022-03-28,inlagd_gurka,120.0
2022-03-28,jalapeno,20.0
2022-03-28,kalventrecote,600.0
2022-03-28,kapris,20.0
2022-03-28,krutonger,30.0
2022-03-28,kyckling,750.0
2022-03-28,linguini,300.0
2022-03-28,mixsallad,160.0
2022-03-28,morot,30.0
2022-03-28,mozarella,20.0
2022-03-28,oxfile,40.0
2022-03-28,paprika_grön,30.0
2022-03-28,pepparsås,90.0
2022-03-28,pizzabotten,250.0
2022-03-28,pommes_frites,2700.0
2022-03-28,riven_ost,100.0
2022-03-28,romansallad,90.0
2022-03-28,rödlök,400.0
2022-03-28,rödvinssås,200.0
2022-03-28,ströbröd,240.0
2022-03-28,tomat,340.0
2022-03-28,tomatsås,100.0
2022-03-28,vetemjöl,60.0
2022-03-28,zucchini,30.0
2022-03-28,ägg,240.0
2022-03-29,aioli,840.0
2022-03-29,bacon,200.0
2022-03-29,baguette,750.0
2022-03-29,bearnaisesås,385.0
2022-03-29,blomkål,90.0
2022-03-29,blåbär,75.0
2022-03-29,bröd,160.0
2022-03-29,champinjoner,120.0
2022-03-29,cheddar,150.0
2022-03-29,chokladkaka,160.0
2022-03-29,chokladsås,150.0
2022-03-29,citron,20.0
2022-03-29,coleslaw,600.0
2022-03-29,entrecote,480.0
2022-03-29,fisk,420.0
2022-03-29,fläskfile,400.0
2022-03-29,grädde,90.0
2022-03-29,halkidiki_oliver,45.0
2022-03-29,halloumi,100.0
2022-03-29,hamburgarbröd,550.0
2022-03-29,hamburgardressing,300.0
2022-03-29,högrev,1000.0
2022-03-29,inlagd_gurka,220.0
2022-03-29,jalapeno,40.0
2022-03-29,kalamata_oliver,45.0
2022-03-29,kalventrecote,1200.0
2022-03-29,kapris,40.0
2022-03-29,kyckling,300.0
2022-03-29,kycklingvingar,600.0
2022-03-29,lakritsglass,140.0
2022-03-29,linguini,900.0
2022-03-29,mixsallad,200.0
2022-03-29,morot,90.0
2022-03-29,oxfile,80.0
2022-03-29,paprika_grön,90.0
2022-03-29,pepparsås,270.0
2022-03-29,pizzabotten,750.0
2022-03-29,pommes_frites,4900.0
2022-03-29,remouladsås,140.0
2022-03-29,riven_ost,500.0
2022-03-29,rödlök,610.0
2022-03-29,rödvinssås,440.0
2022-03-29,skinka,45.0
2022-03-29,srirachadressing,30.0
2022-03-29,ströbröd,480.0
2022-03-29,tomat,500.0
2022-03-29,tomatsås,300.0
2022-03-29,vaniljglass,450.0
2022-03-29,vetemjöl,120.0
2022-03-29,vitlökssmör,150.0
2022-03-29,zucchini,90.0
2022-03-29,ägg,480.0
2022-03-30,aioli,600.0
2022-03-30,bacon,200.0
2022-03-30,baguette,150.0
2022-03-30,balsamico,10.0
2022-03-30,bearnaisesås,420.0
2022-03-30,blomkål,135.0
2022-03-30,blåbär,30.0
2022-03-30,bröd,240.0
2022-03-30,caesardressing,80.0
2022-03-30,champinjoner,40.0
2022-03-30,cheddar,120.0
2022-03-30,chokladsås,60.0
2022-03-30,citron,10.0
2022-03-30,coleslaw,320.0
2022-03-30,entrecote,1200.0
2022-03-30,fisk,210.0
2022-03-30,fläskfile,400.0
2022-03-30,grädde,60.0
2022-03-30,halkidiki_oliver,45.0
2022-03-30,hamburgarbröd,400.0
2022-03-30,hamburgardressing,240.0
2022-03-30,högrev,800.0
2022-03-30,inlagd_gurka,160.0
2022-03-30,jalapeno,20.0
2022-03-30,kalamata_oliver,45.0
2022-03-30,kalventrecote,900.0
2022-03-30,kapris,30.0
2022-03-30,krutonger,60.0
2022-03-30,kyckling,750.0
2022-03-30,linguini,900.0
2022-03-30,mixsallad,180.0
2022-03-30,morot,135.0
2022-03-30,mozarella,40.0
2022-03-30,oxfile,40.0
2022-03-30,paprika_grön,135.0
2022-03-30,pepparsås,270.0
2022-03-30,pizzabotten,250.0
2022-03-30,pommes_frites,4320.0
2022-03-30,remouladsås,70.0
2022-03-30,riven_ost,140.0
2022-03-30,romansallad,180.0
2022-03-30,rödlök,500.0
2022-03-30,rödvinssås,480.0
2022-03-30,ströbröd,360.0
2022-03-30,tomat,420.0
2022-03-30,tomatsås,100.0
2022-03-30,vaniljglass,300.0
2022-03-30,vetemjöl,90.0
2022-03-30,vitlökssmör,30.0
2022-03-30,zucchini,135.0
2022-03-30,ägg,360.0
2022-03-31,bacon,20.0
2022-03-31,balsamico,5.0
2022-03-31,bearnaisesås,140.0
2022-03-31,blomkål,105.0
2022-03-31,blåbär,30.0
2022-03-31,caesardressing,40.0
2022-03-31,chokladkaka,160.0
2022-03-31,chokladsås,60.0
2022-03-31,entrecote,240.0
2022-03-31,fläskfile,640.0
2022-03-31,kalventrecote,150.0
2022-03-31,kapris,5.0
2022-03-31,krutonger,30.0
2022-03-31,kyckling,150.0
2022-03-31,lakritsglass,140.0
2022-03-31,linguini,1200.0
2022-03-31,mixsallad,20.0
2022-03-31,morot,105.0
2022-03-31,mozarella,20.0
2022-03-31,paprika_grön,105.0
2022-03-31,pepparsås,360.0
2022-03-31,pommes_frites,720.0
2022-03-31,romansallad,90.0
2022-03-31,rödlök,40.0
2022-03-31,rödvinssås,160.0
2022-03-31,ströbröd,60.0
2022-03-31,tomat,40.0
2022-03-31,vetemjöl,15.0
2022-03-31,zucchini,105.0
2022-03-31,ägg,60.0
2022-04-01,aioli,80.0
2022-04-01,bacon,20.0
2022-04-01,baguette,100.0
2022-04-01,balsamico,5.0
2022-04-01,caesardressing,40.0
2022-04-01,coleslaw,40.0
2022-04-01,halkidiki_oliver,45.0
2022-04-01,kalamata_oliver,45.0
2022-04-01,krutonger,30.0
2022-04-01,kyckling,150.0
2022-04-01,kycklingvingar,150.0
2022-04-01,mozarella,20.0
2022-04-01,romansallad,90.0
2022-04-01,rödlök,20.0
2022-04-01,tomat,20.0
2022-04-02,aioli,720.0
2022-04-02,bacon,360.0
2022-04-02,baguette,300.0
2022-04-02,balsamico,30.0
2022-04-02,bearnaisesås,665.0
2022-04-02,blomkål,285.0
2022-04-02,bröd,160.0
2022-04-02,caesardressing,240.0
2022-04-02,cheddar,180.0
2022-04-02,citron,20.0
2022-04-02,coleslaw,480.0
2022-04-02,entrecote,3120.0
2022-04-02,fisk,420.0
2022-04-02,fläskfile,640.0
2022-04-02,hamburgarbröd,600.0
2022-04-02,hamburgardressing,360.0
2022-04-02,högrev,1200.0
2022-04-02,inlagd_gurka,240.0
2022-04-02,jalapeno,20.0
2022-04-02,kalventrecote,600.0
2022-04-02,kapris,20.0
2022-04-02,krutonger,180.0
2022-04-02,kyckling,1200.0
2022-04-02,köttfärs,60.0
2022-04-02,linguini,1200.0
2022-04-02,mixsallad,120.0
2022-04-02,morot,285.0
2022-04-02,mozarella,120.0
2022-04-02,nacho_chips,80.0
2022-04-02,paprika_grön,285.0
2022-04-02,pepparsås,360.0
2022-04-02,pommes_frites,6520.0
2022-04-02,remouladsås,140.0
2022-04-02,riven_ost,180.0
2022-04-02,romansallad,540.0
2022-04-02,rödlök,600.0
2022-04-02,rödvinssås,760.0
2022-04-02,ströbröd,240.0
2022-04-02,tomat,480.0
2022-04-02,vetemjöl,60.0
2022-04-02,vitlökssmör,90.0
2022-04-02,zucchini,285.0
2022-04-02,ägg,240.0
2022-04-03,aioli,680.0
2022-04-03,bacon,120.0
2022-04-03,baguette,350.0
2022-04-03,balsamico,5.0
2022-04-03,bearnaisesås,665.0
2022-04-03,blomkål,315.0
2022-04-03,bröd,240.0
2022-04-03,caesardressing,40.0
2022-04-03,champinjoner,200.0
2022-04-03,cheddar,75.0
2022-04-03,coleslaw,400.0
2022-04-03,entrecote,1680.0
2022-04-03,fläskfile,1760.0
2022-04-03,halkidiki_oliver,45.0
2022-04-03,halloumi,100.0
2022-04-03,hamburgarbröd,300.0
2022-04-03,hamburgardressing,150.0
2022-04-03,högrev,500.0
2022-04-03,inlagd_gurka,120.0
2022-04-03,jalapeno,40.0
2022-04-03,kalamata_oliver,45.0
2022-04-03,kalventrecote,600.0
2022-04-03,kapris,20.0
2022-04-03,krutonger,30.0
2022-04-03,kyckling,600.0
2022-04-03,kycklingvingar,600.0
2022-04-03,linguini,1800.0
2022-04-03,mixsallad,140.0
2022-04-03,morot,315.0
2022-04-03,mozarella,20.0
2022-04-03,oxfile,80.0
2022-04-03,paprika_grön,315.0
2022-04-03,pepparsås,540.0
2022-04-03,pizzabotten,1250.0
2022-04-03,pommes_frites,5040.0
2022-04-03,riven_ost,540.0
2022-04-03,romansallad,90.0
2022-04-03,rödlök,420.0
2022-04-03,rödvinssås,760.0
2022-04-03,skinka,135.0
2022-04-03,srirachadressing,30.0
2022-04-03,ströbröd,240.0
2022-04-03,tomat,360.0
2022-04-03,tomatsås,500.0
2022-04-03,vetemjöl,60.0
2022-04-03,vitlökssmör,30.0
2022-04-03,zucchini,315.0
2022-04-03,ägg,240.0
2022-04-04,aioli,40.0
2022-04-04,bacon,20.0
2022-04-04,bearnaisesås,70.0
2022-04-04,blomkål,30.0
2022-04-04,cheddar,15.0
2022-04-04,coleslaw,40.0
2022-04-04,entrecote,480.0
2022-04-04,hamburgarbröd,50.0
2022-04-04,hamburgardressing,30.0
2022-04-04,högrev,100.0
2022-04-04,inlagd_gurka,20.0
2022-04-04,morot,30.0
2022-04-04,paprika_grön,30.0
2022-04-04,pommes_frites,540.0
2022-04-04,rödlök,30.0
2022-04-04,rödvinssås,80.0
2022-04-04,tomat,20.0
2022-04-04,zucchini,30.0
2022-04-05,aioli,80.0
2022-04-05,bacon,40.0
2022-04-05,bearnaisesås,35.0
2022-04-05,blomkål,15.0
2022-04-05,cheddar,30.0
2022-04-05,coleslaw,80.0
2022-04-05,fläskfile,80.0
2022-04-05,hamburgarbröd,100.0
2022-04-05,hamburgardressing,60.0
2022-04-05,högrev,200.0
2022-04-05,inlagd_gurka,40.0
2022-04-05,kalventrecote,150.0
2022-04-05,kapris,5.0
2022-04-05,linguini,300.0
2022-04-05,mixsallad,20.0
2022-04-05,morot,15.0
2022-04-05,paprika_grön,15.0
2022-04-05,pepparsås,90.0
2022-04-05,pommes_frites,540.0
2022-04-05,rödlök,80.0
2022-04-05,rödvinssås,40.0
2022-04-05,ströbröd,60.0
2022-04-05,tomat,60.0
2022-04-05,vetemjöl,15.0
2022-04-05,zucchini,15.0
2022-04-05,ägg,60.0
2022-04-06,aioli,120.0
2022-04-06,bacon,40.0
2022-04-06,baguette,50.0
2022-04-06,cheddar,30.0
2022-04-06,coleslaw,120.0
2022-04-06,hamburgarbröd,100.0
2022-04-06,hamburgardressing,60.0
2022-04-06,högrev,200.0
2022-04-06,inlagd_gurka,40.0
2022-04-06,kycklingvingar,150.0
2022-04-06,pommes_frites,360.0
2022-04-06,rödlök,60.0
2022-04-06,tomat,40.0
2022-04-07,aioli,560.0
2022-04-07,bacon,220.0
2022-04-07,baguette,250.0
2022-04-07,balsamico,15.0
2022-04-07,bearnaisesås,315.0
2022-04-07,blomkål,135.0
2022-04-07,blåbär,15.0
2022-04-07,bröd,80.0
2022-04-07,caesardressing,120.0
2022-04-07,champinjoner,40.0
2022-04-07,cheddar,120.0
2022-04-07,chili,5.0
2022-04-07,chokladkaka,80.0
2022-04-07,chokladsås,30.0
2022-04-07,coleslaw,400.0
2022-04-07,entrecote,1440.0
2022-04-07,fläskfile,400.0
2022-04-07,halloumi,100.0
2022-04-07,hamburgarbröd,450.0
2022-04-07,hamburgardressing,240.0
2022-04-07,högrev,800.0
2022-04-07,inlagd_gurka,180.0
2022-04-07,jalapeno,20.0
2022-04-07,kalventrecote,150.0
2022-04-07,kapris,5.0
2022-04-07,krutonger,90.0
2022-04-07,kyckling,600.0
2022-04-07,kycklingvingar,150.0
2022-04-07,köttfärs,60.0
2022-04-07,lakritsglass,70.0
2022-04-07,linguini,600.0
2022-04-07,mixsallad,40.0
2022-04-07,morot,135.0
2022-04-07,mozarella,60.0
2022-04-07,nacho_chips,80.0
2022-04-07,paprika_grön,135.0
2022-04-07,pepparsås,90.0
2022-04-07,pesto,30.0
2022-04-07,pommes_frites,3640.0
2022-04-07,riven_ost,140.0
2022-04-07,romansallad,270.0
2022-04-07,rödlök,370.0
2022-04-07,rödvinssås,360.0
2022-04-07,soltorkade_tomater,30.0
2022-04-07,srirachadressing,30.0
2022-04-07,stekolja,10.0
2022-04-07,ströbröd,60.0
2022-04-07,tomat,280.0
2022-04-07,vetemjöl,15.0
2022-04-07,vitlök,5.0
2022-04-07,vitlökssmör,60.0
2022-04-07,zucchini,135.0
2022-04-07,ägg,60.0
2022-04-08,bearnaisesås,35.0
2022-04-08,blomkål,45.0
2022-04-08,champinjoner,120.0
2022-04-08,fläskfile,240.0
2022-04-08,jalapeno,40.0
2022-04-08,kalventrecote,150.0
2022-04-08,kapris,5.0
2022-04-08,linguini,900.0
2022-04-08,mixsallad,20.0
2022-04-08,morot,45.0
2022-04-08,oxfile,80.0
2022-04-08,paprika_grön,45.0
2022-04-08,pepparsås,270.0
2022-04-08,pizzabotten,750.0
2022-04-08,pommes_frites,180.0
2022-04-08,riven_ost,300.0
2022-04-08,rödlök,100.0
2022-04-08,rödvinssås,40.0
2022-04-08,skinka,45.0
2022-04-08,ströbröd,60.0
2022-04-08,tomat,100.0
2022-04-08,tomatsås,300.0
2022-04-08,vetemjöl,15.0
2022-04-08,zucchini,45.0
2022-04-08,ägg,60.0
2022-04-09,aioli,1160.0
2022-04-09,bacon,220.0
2022-04-09,baguette,800.0
2022-04-09,barn_hamburgare,180.0
2022-04-09,bearnaisesås,735.0
2022-04-09,blomkål,345.0
2022-04-09,blåbär,15.0
2022-04-09,bröd,400.0
2022-04-09,champinjoner,160.0
2022-04-09,cheddar,165.0
2022-04-09,chokladkaka,80.0
2022-04-09,chokladsås,30.0
2022-04-09,citron,30.0
2022-04-09,coleslaw,560.0
2022-04-09,entrecote,2640.0
2022-04-09,fisk,630.0
2022-04-09,fläskfile,1600.0
2022-04-09,halkidiki_oliver,45.0
2022-04-09,halloumi,200.0
2022-04-09,hamburgarbröd,750.0
2022-04-09,hamburgardressing,330.0
2022-04-09,högrev,1100.0
2022-04-09,inlagd_gurka,260.0
2022-04-09,jalapeno,60.0
2022-04-09,kalamata_oliver,45.0
2022-04-09,kalventrecote,300.0
2022-04-09,kapris,10.0
2022-04-09,kyckling,750.0
2022-04-09,kycklingvingar,150.0
2022-04-09,köttfärs,60.0
2022-04-09,lakritsglass,70.0
2022-04-09,linguini,1200.0
2022-04-09,mixsallad,140.0
2022-04-09,morot,345.0
2022-04-09,nacho_chips,80.0
2022-04-09,oxfile,80.0
2022-04-09,paprika_grön,345.0
2022-04-09,pepparsås,360.0
2022-04-09,pizzabotten,1000.0
2022-04-09,pommes_frites,8400.0
2022-04-09,remouladsås,210.0
2022-04-09,riven_ost,740.0
2022-04-09,rödlök,610.0
2022-04-09,rödvinssås,840.0
2022-04-09,skinka,90.0
2022-04-09,srirachadressing,60.0
2022-04-09,ströbröd,120.0
2022-04-09,tomat,480.0
2022-04-09,tomatsås,400.0
2022-04-09,vetemjöl,30.0
2022-04-09,vitlökssmör,210.0
2022-04-09,zucchini,345.0
2022-04-09,ägg,120.0
2022-04-10,aioli,600.0
2022-04-10,bacon,260.0
2022-04-10,baguette,300.0
2022-04-10,balsamico,10.0
2022-04-10,barn_hamburgare,0.0
2022-04-10,bearnaisesås,910.0
2022-04-10,blomkål,330.0
2022-04-10,blåbär,45.0
2022-04-10,bröd,80.0
2022-04-10,caesardressing,80.0
2022-04-10,champinjoner,40.0
2022-04-10,cheddar,165.0
2022-04-10,chokladkaka,160.0
2022-04-10,chokladsås,90.0
2022-04-10,citron,10.0
2022-04-10,coleslaw,440.0
2022-04-10,entrecote,3120.0
2022-04-10,fisk,210.0
2022-04-10,fläskfile,1360.0
2022-04-10,grädde,30.0
2022-04-10,hamburgarbröd,550.0
2022-04-10,hamburgardressing,330.0
2022-04-10,högrev,1100.0
2022-04-10,inlagd_gurka,220.0
2022-04-10,jalapeno,40.0
2022-04-10,kalventrecote,750.0
2022-04-10,kapris,25.0
2022-04-10,krutonger,60.0
2022-04-10,kyckling,450.0
2022-04-10,kycklingvingar,0.0
2022-04-10,köttfärs,60.0
2022-04-10,lakritsglass,140.0
2022-04-10,linguini,300.0
2022-04-10,mixsallad,120.0
2022-04-10,morot,330.0
2022-04-10,mozarella,40.0
2022-04-10,nacho_chips,80.0
2022-04-10,oxfile,40.0
2022-04-10,paprika_grön,330.0
2022-04-10,pepparsås,90.0
2022-04-10,pizzabotten,250.0
2022-04-10,pommes_frites,7240.0
2022-04-10,remouladsås,70.0
2022-04-10,riven_ost,280.0
2022-04-10,romansallad,180.0
2022-04-10,rödlök,530.0
2022-04-10,rödvinssås,1040.0
2022-04-10,ströbröd,300.0
2022-04-10,tomat,420.0
2022-04-10,tomatsås,100.0
2022-04-10,vaniljglass,150.0
2022-04-10,vetemjöl,75.0
2022-04-10,vitlökssmör,90.0
2022-04-10,zucchini,330.0
2022-04-10,ägg,300.0
2022-04-11,aioli,240.0
2022-04-11,bacon,80.0
2022-04-11,balsamico,10.0
2022-04-11,bearnaisesås,175.0
2022-04-11,blomkål,45.0
2022-04-11,bröd,160.0
2022-04-11,caesardressing,80.0
2022-04-11,cheddar,30.0
2022-04-11,coleslaw,80.0
2022-04-11,entrecote,240.0
2022-04-11,fläskfile,160.0
2022-04-11,hamburgarbröd,100.0
2022-04-11,hamburgardressing,60.0
2022-04-11,högrev,200.0
2022-04-11,inlagd_gurka,40.0
2022-04-11,kalventrecote,600.0
2022-04-11,kapris,20.0
2022-04-11,krutonger,60.0
2022-04-11,kyckling,600.0
2022-04-11,linguini,600.0
2022-04-11,mixsallad,120.0
2022-04-11,morot,45.0
2022-04-11,mozarella,40.0
2022-04-11,paprika_grön,45.0
2022-04-11,pepparsås,180.0
2022-04-11,pommes_frites,1620.0
2022-04-11,romansallad,180.0
2022-04-11,rödlök,220.0
2022-04-11,rödvinssås,200.0
2022-04-11,ströbröd,240.0
2022-04-11,tomat,200.0
2022-04-11,vetemjöl,60.0
2022-04-11,zucchini,45.0
2022-04-11,ägg,240.0
2022-04-12,aioli,240.0
2022-04-12,bacon,40.0
2022-04-12,baguette,50.0
2022-04-12,blåbär,15.0
2022-04-12,bröd,80.0
2022-04-12,cheddar,30.0
2022-04-12,chokladsås,30.0
2022-04-12,coleslaw,80.0
2022-04-12,grädde,30.0
2022-04-12,halkidiki_oliver,45.0
2022-04-12,hamburgarbröd,100.0
2022-04-12,hamburgardressing,60.0
2022-04-12,högrev,200.0
2022-04-12,inlagd_gurka,40.0
2022-04-12,kalamata_oliver,45.0
2022-04-12,kyckling,150.0
2022-04-12,mixsallad,20.0
2022-04-12,pommes_frites,760.0
2022-04-12,rödlök,80.0
2022-04-12,tomat,60.0
2022-04-12,vaniljglass,150.0
2022-04-13,aioli,200.0
2022-04-13,bacon,100.0
2022-04-13,baguette,200.0
2022-04-13,balsamico,15.0
2022-04-13,bearnaisesås,980.0
2022-04-13,blomkål,405.0
2022-04-13,bröd,80.0
2022-04-13,caesardressing,120.0
2022-04-13,champinjoner,120.0
2022-04-13,cheddar,30.0
2022-04-13,citron,20.0
2022-04-13,coleslaw,80.0
2022-04-13,entrecote,6000.0
2022-04-13,fisk,420.0
2022-04-13,fläskfile,240.0
2022-04-13,halkidiki_oliver,0.0
2022-04-13,hamburgarbröd,100.0
2022-04-13,hamburgardressing,60.0
2022-04-13,högrev,200.0
2022-04-13,inlagd_gurka,40.0
2022-04-13,jalapeno,60.0
2022-04-13,kalamata_oliver,0.0
2022-04-13,kalventrecote,300.0
2022-04-13,kapris,10.0
2022-04-13,krutonger,90.0
2022-04-13,kyckling,600.0
2022-04-13,köttfärs,60.0
2022-04-13,linguini,300.0
2022-04-13,mixsallad,60.0
2022-04-13,morot,405.0
2022-04-13,mozarella,60.0
2022-04-13,nacho_chips,80.0
2022-04-13,oxfile,80.0
2022-04-13,paprika_grön,405.0
2022-04-13,pepparsås,90.0
2022-04-13,pizzabotten,750.0
2022-04-13,pommes_frites,5940.0
2022-04-13,remouladsås,140.0
2022-04-13,riven_ost,440.0
2022-04-13,romansallad,270.0
2022-04-13,rödlök,260.0
2022-04-13,rödvinssås,1120.0
2022-04-13,skinka,45.0
2022-04-13,ströbröd,120.0
2022-04-13,tomat,240.0
2022-04-13,tomatsås,300.0
2022-04-13,vetemjöl,30.0
2022-04-13,vitlökssmör,60.0
2022-04-13,zucchini,405.0
2022-04-13,ägg,120.0
2022-04-14,aioli,280.0
2022-04-14,bacon,60.0
2022-04-14,baguette,400.0
2022-04-14,balsamico,5.0
2022-04-14,bearnaisesås,420.0
2022-04-14,blomkål,75.0
2022-04-14,bröd,80.0
2022-04-14,caesardressing,40.0
2022-04-14,champinjoner,120.0
2022-04-14,cheddar,30.0
2022-04-14,coleslaw,120.0
2022-04-14,entrecote,960.0
2022-04-14,fläskfile,160.0
2022-04-14,halloumi,100.0
2022-04-14,hamburgarbröd,150.0
2022-04-14,hamburgardressing,60.0
2022-04-14,högrev,200.0
2022-04-14,inlagd_gurka,60.0
2022-04-14,jalapeno,40.0
2022-04-14,kalventrecote,1050.0
2022-04-14,kapris,35.0
2022-04-14,krutonger,30.0
2022-04-14,kyckling,300.0
2022-04-14,mixsallad,160.0
2022-04-14,morot,75.0
2022-04-14,mozarella,20.0
2022-04-14,oxfile,80.0
2022-04-14,paprika_grön,75.0
2022-04-14,pizzabotten,750.0
2022-04-14,pommes_frites,3320.0
2022-04-14,riven_ost,460.0
2022-04-14,romansallad,90.0
2022-04-14,rödlök,350.0
2022-04-14,rödvinssås,480.0
2022-04-14,skinka,45.0
2022-04-14,srirachadressing,30.0
2022-04-14,ströbröd,420.0
2022-04-14,tomat,320.0
2022-04-14,tomatsås,300.0
2022-04-14,vetemjöl,105.0
2022-04-14,vitlökssmör,120.0
2022-04-14,zucchini,75.0
2022-04-14,ägg,420.0
2022-04-15,aioli,400.0
2022-04-15,bacon,140.0
2022-04-15,baguette,300.0
2022-04-15,balsamico,10.0
2022-04-15,bearnaisesås,490.0
2022-04-15,blomkål,195.0
2022-04-15,caesardressing,80.0
2022-04-15,champinjoner,80.0
2022-04-15,cheddar,75.0
2022-04-15,citron,20.0
2022-04-15,coleslaw,240.0
2022-04-15,entrecote,2160.0
2022-04-15,fisk,420.0
2022-04-15,fläskfile,480.0
2022-04-15,halkidiki_oliver,45.0
2022-04-15,hamburgarbröd,250.0
2022-04-15,hamburgardressing,150.0
2022-04-15,högrev,500.0
2022-04-15,inlagd_gurka,100.0
2022-04-15,jalapeno,80.0
2022-04-15,kalamata_oliver,45.0
2022-04-15,kalventrecote,450.0
2022-04-15,kapris,15.0
2022-04-15,krutonger,60.0
2022-04-15,kyckling,300.0
2022-04-15,kycklingvingar,150.0
2022-04-15,köttfärs,120.0
2022-04-15,linguini,600.0
2022-04-15,mixsallad,60.0
2022-04-15,morot,195.0
2022-04-15,mozarella,40.0
2022-04-15,nacho_chips,160.0
2022-04-15,oxfile,80.0
2022-04-15,paprika_grön,195.0
2022-04-15,pepparsås,180.0
2022-04-15,pizzabotten,500.0
2022-04-15,pommes_frites,4000.0
2022-04-15,remouladsås,140.0
2022-04-15,riven_ost,400.0
2022-04-15,romansallad,180.0
2022-04-15,rödlök,330.0
2022-04-15,rödvinssås,560.0
2022-04-15,ströbröd,180.0
2022-04-15,tomat,280.0
2022-04-15,tomatsås,200.0
2022-04-15,vetemjöl,45.0
2022-04-15,vitlökssmör,60.0
2022-04-15,zucchini,195.0
2022-04-15,ägg,180.0
2022-04-16,aioli,840.0
2022-04-16,bacon,240.0
2022-04-16,baguette,450.0
2022-04-16,bearnaisesås,350.0
2022-04-16,blomkål,165.0
2022-04-16,blåbär,15.0
2022-04-16,bröd,80.0
2022-04-16,champinjoner,80.0
2022-04-16,cheddar,180.0
2022-04-16,chokladkaka,80.0
2022-04-16,chokladsås,30.0
2022-04-16,citron,60.0
2022-04-16,coleslaw,680.0
2022-04-16,entrecote,480.0
2022-04-16,fisk,1260.0
2022-04-16,fläskfile,1120.0
2022-04-16,halkidiki_oliver,45.0
2022-04-16,halloumi,100.0
2022-04-16,hamburgarbröd,650.0
2022-04-16,hamburgardressing,360.0
2022-04-16,högrev,1200.0
2022-04-16,inlagd_gurka,260.0
2022-04-16,jalapeno,20.0
2022-04-16,kalamata_oliver,45.0
2022-04-16,kalventrecote,450.0
2022-04-16,kapris,15.0
2022-04-16,kyckling,150.0
2022-04-16,kycklingvingar,600.0
2022-04-16,lakritsglass,70.0
2022-04-16,linguini,1200.0
2022-04-16,mixsallad,80.0
2022-04-16,morot,165.0
2022-04-16,oxfile,40.0
2022-04-16,paprika_grön,165.0
2022-04-16,pepparsås,360.0
2022-04-16,pizzabotten,500.0
2022-04-16,pommes_frites,5620.0
2022-04-16,remouladsås,420.0
2022-04-16,riven_ost,280.0
2022-04-16,rödlök,510.0
2022-04-16,rödvinssås,400.0
2022-04-16,skinka,45.0
2022-04-16,srirachadressing,30.0
2022-04-16,ströbröd,180.0
2022-04-16,tomat,380.0
2022-04-16,tomatsås,200.0
2022-04-16,vetemjöl,45.0
2022-04-16,vitlökssmör,60.0
2022-04-16,zucchini,165.0
2022-04-16,ägg,180.0
2022-04-17,aioli,1480.0
2022-04-17,bacon,500.0
2022-04-17,baguette,900.0
2022-04-17,balsamico,10.0
2022-04-17,barn_hamburgare,270.0
2022-04-17,bearnaisesås,1120.0
2022-04-17,blomkål,510.0
2022-04-17,blåbär,15.0
2022-04-17,bröd,80.0
2022-04-17,caesardressing,80.0
2022-04-17,champinjoner,280.0
2022-04-17,cheddar,345.0
2022-04-17,chili,10.0
2022-04-17,chokladkaka,80.0
2022-04-17,chokladsås,30.0
2022-04-17,citron,20.0
2022-04-17,coleslaw,1160.0
2022-04-17,entrecote,3360.0
2022-04-17,fisk,420.0
2022-04-17,fläskfile,2560.0
2022-04-17,halkidiki_oliver,90.0
2022-04-17,hamburgarbröd,1300.0
2022-04-17,hamburgardressing,690.0
2022-04-17,högrev,2300.0
2022-04-17,inlagd_gurka,460.0
2022-04-17,jalapeno,120.0
2022-04-17,kalamata_oliver,90.0
2022-04-17,kalventrecote,1050.0
2022-04-17,kapris,35.0
2022-04-17,krutonger,60.0
2022-04-17,kyckling,450.0
