Datum;temp;weather_main
2022-04-12 15:00:00 +0000 UTC;9.32;Clouds
2022-04-12 16:00:00 +0000 UTC;10;Clouds
2022-04-12 17:00:00 +0000 UTC;8.61;Clouds
2022-04-12 18:00:00 +0000 UTC;7.93;Clouds
2022-04-12 19:00:00 +0000 UTC;6.31;Clouds
2022-04-12 20:00:00 +0000 UTC;4.62;Clouds
2022-04-12 21:00:00 +0000 UTC;4.2;Clouds
2022-04-12 22:00:00 +0000 UTC;4.64;Clouds
2022-04-12 23:00:00 +0000 UTC;4.96;Clouds
2022-04-13 00:00:00 +0000 UTC;5.19;Clouds
2022-04-13 01:00:00 +0000 UTC;5.29;Clouds
2022-04-13 02:00:00 +0000 UTC;5.14;Clouds
2022-04-13 03:00:00 +0000 UTC;4.95;Clouds
2022-04-13 04:00:00 +0000 UTC;5.49;Clouds
2022-04-13 05:00:00 +0000 UTC;4.87;Clouds
2022-04-13 06:00:00 +0000 UTC;5.17;Clouds
2022-04-13 07:00:00 +0000 UTC;5.73;Clouds
2022-04-13 08:00:00 +0000 UTC;7.13;Clouds
2022-04-13 09:00:00 +0000 UTC;9.46;Clouds
2022-04-13 10:00:00 +0000 UTC;11.49;Clouds
2022-04-13 11:00:00 +0000 UTC;12.51;Clouds
2022-04-13 12:00:00 +0000 UTC;12.59;Clouds
2022-04-13 13:00:00 +0000 UTC;12.89;Rain
2022-04-13 14:00:00 +0000 UTC;13.05;Clouds
2022-04-13 15:00:00 +0000 UTC;9.2;Clouds
2022-04-13 16:00:00 +0000 UTC;8.23;Rain
2022-04-13 17:00:00 +0000 UTC;8.26;Rain
2022-04-13 18:00:00 +0000 UTC;8.9;Rain
2022-04-13 19:00:00 +0000 UTC;9.2;Rain
2022-04-13 20:00:00 +0000 UTC;9.19;Rain
2022-04-13 21:00:00 +0000 UTC;8.8;Rain
2022-04-13 22:00:00 +0000 UTC;9.21;Rain
2022-04-13 23:00:00 +0000 UTC;8.1;Clouds
2022-04-14 00:00:00 +0000 UTC;7.58;Clouds
2022-04-14 01:00:00 +0000 UTC;7.4;Clouds
2022-04-14 02:00:00 +0000 UTC;7.39;Clouds
2022-04-14 03:00:00 +0000 UTC;7.25;Clouds
2022-04-14 04:00:00 +0000 UTC;7.56;Clouds
2022-04-14 05:00:00 +0000 UTC;7.14;Clouds
2022-04-14 06:00:00 +0000 UTC;7.13;Clouds
2022-04-14 07:00:00 +0000 UTC;7.42;Rain
2022-04-14 08:00:00 +0000 UTC;7.88;Rain
2022-04-14 09:00:00 +0000 UTC;7.99;Rain
2022-04-14 10:00:00 +0000 UTC;8.54;Rain
2022-04-14 11:00:00 +0000 UTC;8.67;Rain
2022-04-14 12:00:00 +0000 UTC;8.34;Rain
2022-04-14 13:00:00 +0000 UTC;8.33;Rain
2022-04-14 14:00:00 +0000 UTC;8.13;Rain
2022-04-14 15:00:00 +0000 UTC;8.22;Rain
2022-04-14 16:00:00 +0000 UTC;7.79;Rain
2022-04-14 17:00:00 +0000 UTC;7.67;Rain
2022-04-14 18:00:00 +0000 UTC;7.29;Rain
2022-04-14 19:00:00 +0000 UTC;6.99;Rain
2022-04-14 20:00:00 +0000 UTC;6.52;Rain
2022-04-14 21:00:00 +0000 UTC;6.08;Clouds
2022-04-14 22:00:00 +0000 UTC;6.07;Rain
2022-04-14 23:00:00 +0000 UTC;5.9;Clouds
2022-04-15 00:00:00 +0000 UTC;5.72;Clouds
2022-04-15 01:00:00 +0000 UTC;5.45;Clouds
2022-04-15 02:00:00 +0000 UTC;5.23;Clouds
2022-04-15 03:00:00 +0000 UTC;4.96;Clouds
2022-04-15 04:00:00 +0000 UTC;4.95;Clouds
2022-04-15 05:00:00 +0000 UTC;4.85;Clouds
2022-04-15 06:00:00 +0000 UTC;4.83;Clouds
2022-04-15 07:00:00 +0000 UTC;4.83;Clouds
2022-04-15 08:00:00 +0000 UTC;4.85;Clouds
2022-04-15 09:00:00 +0000 UTC;5.48;Clouds
2022-04-15 10:00:00 +0000 UTC;6.34;Clouds
2022-04-15 11:00:00 +0000 UTC;7.8;Clouds
2022-04-15 12:00:00 +0000 UTC;8.99;Clouds
2022-04-15 13:00:00 +0000 UTC;11.02;Clouds
2022-04-15 14:00:00 +0000 UTC;11.73;Clouds
2022-04-15 15:00:00 +0000 UTC;11.86;Clouds
2022-04-15 16:00:00 +0000 UTC;11.56;Clear
2022-04-15 17:00:00 +0000 UTC;11;Clear
2022-04-15 18:00:00 +0000 UTC;8.86;Clear
2022-04-15 19:00:00 +0000 UTC;6.39;Clear
2022-04-15 20:00:00 +0000 UTC;4.46;Clear
2022-04-15 21:00:00 +0000 UTC;3.78;Clear
2022-04-15 22:00:00 +0000 UTC;3.51;Clouds
2022-04-15 23:00:00 +0000 UTC;2.62;Clouds
2022-04-16 00:00:00 +0000 UTC;1.99;Clouds
2022-04-16 01:00:00 +0000 UTC;2.92;Clouds
2022-04-16 02:00:00 +0000 UTC;0.7;Clouds
2022-04-16 03:00:00 +0000 UTC;0.44;Clouds
2022-04-16 04:00:00 +0000 UTC;0.35;Clouds
2022-04-16 05:00:00 +0000 UTC;2.21;Clouds
2022-04-16 06:00:00 +0000 UTC;4.18;Clouds
2022-04-16 07:00:00 +0000 UTC;7.33;Clouds
2022-04-16 08:00:00 +0000 UTC;8.72;Clouds
2022-04-16 09:00:00 +0000 UTC;9.17;Clouds
2022-04-16 10:00:00 +0000 UTC;9.35;Clouds
2022-04-16 11:00:00 +0000 UTC;9.35;Clouds
2022-04-16 12:00:00 +0000 UTC;10.16;Clouds
2022-04-16 13:00:00 +0000 UTC;10.62;Clear
2022-04-16 14:00:00 +0000 UTC;10.51;Clear
2022-04-16 15:00:00 +0000 UTC;10.55;Clouds
2022-04-16 16:00:00 +0000 UTC;9.82;Clouds
2022-04-16 17:00:00 +0000 UTC;9.18;Clouds
2022-04-16 18:00:00 +0000 UTC;6.87;Clouds
2022-04-16 19:00:00 +0000 UTC;6.29;Clear
2022-04-16 20:00:00 +0000 UTC;5.74;Clouds
2022-04-16 21:00:00 +0000 UTC;5.08;Clouds
2022-04-16 22:00:00 +0000 UTC;3.8;Clouds
2022-04-16 23:00:00 +0000 UTC;3;Clouds
2022-04-17 00:00:00 +0000 UTC;3.2;Clouds
2022-04-17 01:00:00 +0000 UTC;2.66;Clear
2022-04-17 02:00:00 +0000 UTC;3.2;Clear
2022-04-17 03:00:00 +0000 UTC;1.59;Clear
2022-04-17 04:00:00 +0000 UTC;1.28;Clear
2022-04-17 05:00:00 +0000 UTC;2.1;Clear
2022-04-17 06:00:00 +0000 UTC;5.07;Clear
2022-04-17 07:00:00 +0000 UTC;7.32;Clear
2022-04-17 08:00:00 +0000 UTC;8.93;Clear
2022-04-17 09:00:00 +0000 UTC;8.98;Clear
2022-04-17 10:00:00 +0000 UTC;9.62;Clear
2022-04-17 11:00:00 +0000 UTC;9.8;Clear
2022-04-17 12:00:00 +0000 UTC;9.98;Clear
2022-04-17 13:00:00 +0000 UTC;10.44;Clear
2022-04-17 14:00:00 +0000 UTC;10.62;Clear
2022-04-17 15:00:00 +0000 UTC;10.44;Clear
2022-04-17 16:00:00 +0000 UTC;9.98;Clear
2022-04-17 17:00:00 +0000 UTC;9.35;Clear
2022-04-17 18:00:00 +0000 UTC;8.7;Clear
2022-04-17 19:00:00 +0000 UTC;6.55;Clear
2022-04-17 20:00:00 +0000 UTC;4.7;Clear
2022-04-17 21:00:00 +0000 UTC;3.7;Clear
2022-04-17 22:00:00 +0000 UTC;4.68;Clear
2022-04-17 23:00:00 +0000 UTC;3.8;Clear
2022-04-18 00:00:00 +0000 UTC;3.06;Clear
2022-04-18 01:00:00 +0000 UTC;2.77;Clear
2022-04-18 02:00:00 +0000 UTC;1.48;Clear
2022-04-18 03:00:00 +0000 UTC;2.03;Clear
2022-04-18 04:00:00 +0000 UTC;0.92;Clear
2022-04-18 05:00:00 +0000 UTC;3.44;Clear
2022-04-18 06:00:00 +0000 UTC;4.97;Clouds
2022-04-18 07:00:00 +0000 UTC;8.54;Clouds
2022-04-18 08:00:00 +0000 UTC;10.92;Clouds
2022-04-18 09:00:00 +0000 UTC;12.31;Clouds
2022-04-18 10:00:00 +0000 UTC;12.76;Clouds
2022-04-18 11:00:00 +0000 UTC;13.11;Clouds
2022-04-18 12:00:00 +0000 UTC;12.78;Clouds
2022-04-18 13:00:00 +0000 UTC;15.96;Clouds
2022-04-18 14:00:00 +0000 UTC;12.98;Clouds
2022-04-18 15:00:00 +0000 UTC;12.52;Clouds
2022-04-18 16:00:00 +0000 UTC;12.28;Clear
2022-04-18 17:00:00 +0000 UTC;13.77;Clear
2022-04-18 18:00:00 +0000 UTC;10.13;Clear
2022-04-18 19:00:00 +0000 UTC;9.27;Clear
2022-04-18 20:00:00 +0000 UTC;6.92;Clouds
2022-04-18 21:00:00 +0000 UTC;5.83;Clouds
2022-04-18 22:00:00 +0000 UTC;4.62;Clouds
2022-04-18 23:00:00 +0000 UTC;5;Clouds
2022-04-19 00:00:00 +0000 UTC;4.53;Clouds
2022-04-19 01:00:00 +0000 UTC;5.27;Clouds
2022-04-19 02:00:00 +0000 UTC;4.56;Clouds
2022-04-19 03:00:00 +0000 UTC;5.17;Clouds
2022-04-19 04:00:00 +0000 UTC;3.58;Clouds
2022-04-19 05:00:00 +0000 UTC;7.24;Clear
2022-04-19 06:00:00 +0000 UTC;9.01;Clear
2022-04-19 07:00:00 +0000 UTC;10;Clear
2022-04-19 08:00:00 +0000 UTC;13.97;Clear
2022-04-19 09:00:00 +0000 UTC;16.15;Clear
2022-04-19 10:00:00 +0000 UTC;17.65;Clouds
2022-04-19 11:00:00 +0000 UTC;17.97;Clear
2022-04-19 12:00:00 +0000 UTC;17.96;Clear
2022-04-19 13:00:00 +0000 UTC;17.97;Clear
2022-04-19 14:00:00 +0000 UTC;17.96;Clouds
2022-04-19 15:00:00 +0000 UTC;15.22;Clear
2022-04-19 16:00:00 +0000 UTC;15.02;Clear
2022-04-19 17:00:00 +0000 UTC;14.17;Clouds
2022-04-19 18:00:00 +0000 UTC;14.66;Clouds
2022-04-19 19:00:00 +0000 UTC;12.24;Clear
2022-04-19 20:00:00 +0000 UTC;10.93;Clear
2022-04-19 21:00:00 +0000 UTC;10.62;Clear
2022-04-19 22:00:00 +0000 UTC;10.49;Clear
2022-04-19 23:00:00 +0000 UTC;10.68;Clouds
2022-04-20 00:00:00 +0000 UTC;9.94;Clouds
2022-04-20 01:00:00 +0000 UTC;9;Clouds
2022-04-20 02:00:00 +0000 UTC;7.91;Clouds
2022-04-20 03:00:00 +0000 UTC;7.07;Clouds
2022-04-20 04:00:00 +0000 UTC;6.21;Clouds
2022-04-20 05:00:00 +0000 UTC;6.89;Clear
2022-04-20 06:00:00 +0000 UTC;8.83;Clouds
2022-04-20 07:00:00 +0000 UTC;10.71;Clouds
2022-04-20 08:00:00 +0000 UTC;12.86;Clouds
2022-04-20 09:00:00 +0000 UTC;13.77;Clouds
2022-04-20 10:00:00 +0000 UTC;14.91;Clouds
2022-04-20 11:00:00 +0000 UTC;15.95;Clouds
2022-04-20 12:00:00 +0000 UTC;16.6;Clouds
2022-04-20 13:00:00 +0000 UTC;17.11;Clouds
2022-04-20 14:00:00 +0000 UTC;17.14;Clouds
2022-04-20 15:00:00 +0000 UTC;17.11;Clouds
2022-04-20 16:00:00 +0000 UTC;17.04;Clear
2022-04-20 17:00:00 +0000 UTC;15.97;Clear
2022-04-20 18:00:00 +0000 UTC;14.99;Clear
2022-04-20 19:00:00 +0000 UTC;12.92;Clear
2022-04-20 20:00:00 +0000 UTC;11.38;Clear
2022-04-20 21:00:00 +0000 UTC;11.46;Clear
2022-04-20 22:00:00 +0000 UTC;10.28;Clouds
2022-04-20 23:00:00 +0000 UTC;10.09;Clouds
2022-04-21 00:00:00 +0000 UTC;8.38;Clouds
2022-04-21 01:00:00 +0000 UTC;7.4;Clouds
2022-04-21 02:00:00 +0000 UTC;6.48;Clouds
2022-04-21 03:00:00 +0000 UTC;6.61;Clear
2022-04-21 04:00:00 +0000 UTC;4.68;Clear
2022-04-21 05:00:00 +0000 UTC;6.68;Clear
2022-04-21 06:00:00 +0000 UTC;8.46;Clear
2022-04-21 07:00:00 +0000 UTC;10.83;Clear
2022-04-21 08:00:00 +0000 UTC;13.89;Clear
2022-04-21 09:00:00 +0000 UTC;15.15;Clear
2022-04-21 10:00:00 +0000 UTC;16.07;Clear
2022-04-21 11:00:00 +0000 UTC;16.99;Clear
2022-04-21 12:00:00 +0000 UTC;17.16;Clear
2022-04-21 13:00:00 +0000 UTC;17.96;Clear
2022-04-21 14:00:00 +0000 UTC;16.97;Clouds
2022-04-21 15:00:00 +0000 UTC;18.97;Clouds
2022-04-21 16:00:00 +0000 UTC;17.96;Clear
2022-04-21 17:00:00 +0000 UTC;16.95;Clear
2022-04-21 18:00:00 +0000 UTC;15.83;Clear
2022-04-21 19:00:00 +0000 UTC;13.94;Clear
2022-04-21 20:00:00 +0000 UTC;11.76;Clear
2022-04-21 21:00:00 +0000 UTC;11.58;Clear
2022-04-21 22:00:00 +0000 UTC;9.61;Clear
2022-04-21 23:00:00 +0000 UTC;9.82;Clear
2022-04-22 00:00:00 +0000 UTC;7.8;Clear
2022-04-22 01:00:00 +0000 UTC;7.83;Clear
2022-04-22 02:00:00 +0000 UTC;7.03;Clear
2022-04-22 03:00:00 +0000 UTC;6.76;Clear
2022-04-22 04:00:00 +0000 UTC;4.64;Clear
2022-04-22 05:00:00 +0000 UTC;7.57;Clear
2022-04-22 06:00:00 +0000 UTC;9.3;Clear
2022-04-22 07:00:00 +0000 UTC;11.78;Clear
2022-04-22 08:00:00 +0000 UTC;13.56;Clear
2022-04-22 09:00:00 +0000 UTC;14.89;Clear
2022-04-22 10:00:00 +0000 UTC;15.99;Clear
2022-04-22 11:00:00 +0000 UTC;17.61;Clear
2022-04-22 12:00:00 +0000 UTC;17.67;Clear
2022-04-22 13:00:00 +0000 UTC;18.32;Clear
2022-04-22 14:00:00 +0000 UTC;18.33;Clear
2022-04-22 15:00:00 +0000 UTC;18.31;Clear
2022-04-22 16:00:00 +0000 UTC;17.99;Clear
2022-04-22 17:00:00 +0000 UTC;16.28;Clouds
2022-04-22 18:00:00 +0000 UTC;15.34;Clouds
2022-04-22 19:00:00 +0000 UTC;14.45;Clouds
2022-04-22 20:00:00 +0000 UTC;13.01;Clear
2022-04-22 21:00:00 +0000 UTC;11.04;Clear
2022-04-22 22:00:00 +0000 UTC;10.83;Clear
2022-04-22 23:00:00 +0000 UTC;10.11;Clear
2022-04-23 00:00:00 +0000 UTC;9.4;Clear
2022-04-23 01:00:00 +0000 UTC;8.95;Clear
2022-04-23 02:00:00 +0000 UTC;7.79;Clouds
2022-04-23 03:00:00 +0000 UTC;6.62;Clear
2022-04-23 04:00:00 +0000 UTC;5.96;Clear
2022-04-23 05:00:00 +0000 UTC;6.03;Clear
2022-04-23 06:00:00 +0000 UTC;7.37;Clear
2022-04-23 07:00:00 +0000 UTC;9.09;Clear
2022-04-23 08:00:00 +0000 UTC;10.44;Clear
2022-04-23 09:00:00 +0000 UTC;12.49;Clear
2022-04-23 10:00:00 +0000 UTC;13.13;Clear
2022-04-23 11:00:00 +0000 UTC;13.52;Clear
2022-04-23 12:00:00 +0000 UTC;14.53;Clear
2022-04-23 13:00:00 +0000 UTC;14.8;Clear
2022-04-23 14:00:00 +0000 UTC;14.41;Clouds
2022-04-23 15:00:00 +0000 UTC;15.13;Clouds
2022-04-23 16:00:00 +0000 UTC;13.95;Clouds
2022-04-23 17:00:00 +0000 UTC;14.11;Clouds
2022-04-23 18:00:00 +0000 UTC;12.64;Clouds
2022-04-23 19:00:00 +0000 UTC;10.37;Clouds
2022-04-23 20:00:00 +0000 UTC;8.99;Clouds
2022-04-23 21:00:00 +0000 UTC;8.16;Clouds
2022-04-23 22:00:00 +0000 UTC;8.66;Clouds
2022-04-23 23:00:00 +0000 UTC;7.91;Clouds
2022-04-24 00:00:00 +0000 UTC;6.83;Clouds
2022-04-24 01:00:00 +0000 UTC;7.12;Clouds
2022-04-24 02:00:00 +0000 UTC;5.53;Clouds
2022-04-24 03:00:00 +0000 UTC;4.5;Clouds
2022-04-24 04:00:00 +0000 UTC;4.04;Clouds
2022-04-24 05:00:00 +0000 UTC;5.06;Clear
2022-04-24 06:00:00 +0000 UTC;6.52;Clouds
2022-04-24 07:00:00 +0000 UTC;8.53;Clouds
2022-04-24 08:00:00 +0000 UTC;10.35;Clouds
2022-04-24 09:00:00 +0000 UTC;11.31;Clouds
2022-04-24 10:00:00 +0000 UTC;11.66;Clouds
2022-04-24 11:00:00 +0000 UTC;12.63;Clouds
2022-04-24 12:00:00 +0000 UTC;13.63;Clouds
2022-04-24 13:00:00 +0000 UTC;13.6;Clouds
2022-04-24 14:00:00 +0000 UTC;13.63;Clouds
2022-04-24 15:00:00 +0000 UTC;13.03;Clouds
2022-04-24 16:00:00 +0000 UTC;12.33;Clear
2022-04-24 17:00:00 +0000 UTC;11.51;Clear
2022-04-24 18:00:00 +0000 UTC;9.84;Clear
2022-04-24 19:00:00 +0000 UTC;7.49;Clear
2022-04-24 20:00:00 +0000 UTC;5.9;Clear
2022-04-24 21:00:00 +0000 UTC;5.34;Clear
2022-04-24 22:00:00 +0000 UTC;3.92;Clear
2022-04-24 23:00:00 +0000 UTC;4.15;Clear
2022-04-25 00:00:00 +0000 UTC;3.59;Clear
2022-04-25 01:00:00 +0000 UTC;2.54;Clouds
2022-04-25 02:00:00 +0000 UTC;1.9;Clouds
2022-04-25 03:00:00 +0000 UTC;2.17;Clouds
2022-04-25 04:00:00 +0000 UTC;1.7;Clouds
2022-04-25 05:00:00 +0000 UTC;2.65;Clouds
2022-04-25 06:00:00 +0000 UTC;6.05;Clouds
2022-04-25 07:00:00 +0000 UTC;8.36;Clouds
2022-04-25 08:00:00 +0000 UTC;8.84;Clear
2022-04-25 09:00:00 +0000 UTC;10.07;Clear
2022-04-25 10:00:00 +0000 UTC;9.54;Clear
2022-04-25 11:00:00 +0000 UTC;11.22;Clouds
2022-04-25 12:00:00 +0000 UTC;11.42;Clouds
2022-04-25 13:00:00 +0000 UTC;11.81;Clouds
2022-04-25 14:00:00 +0000 UTC;12.23;Clear
2022-04-25 15:00:00 +0000 UTC;12.01;Clear
2022-04-25 16:00:00 +0000 UTC;11.61;Clouds
2022-04-25 17:00:00 +0000 UTC;10.77;Clouds
2022-04-25 18:00:00 +0000 UTC;8.97;Clouds
2022-04-25 19:00:00 +0000 UTC;8.21;Clouds
2022-04-25 20:00:00 +0000 UTC;7.55;Clouds
2022-04-25 21:00:00 +0000 UTC;6.84;Clouds
2022-04-25 22:00:00 +0000 UTC;5.3;Clear
2022-04-25 23:00:00 +0000 UTC;4.25;Clear
2022-04-26 00:00:00 +0000 UTC;5.1;Clouds
2022-04-26 01:00:00 +0000 UTC;4.95;Clouds
2022-04-26 02:00:00 +0000 UTC;4.83;Clouds
2022-04-26 03:00:00 +0000 UTC;4.82;Clouds
2022-04-26 04:00:00 +0000 UTC;4.82;Clear
2022-04-26 05:00:00 +0000 UTC;4.38;Clear
2022-04-26 06:00:00 +0000 UTC;6.56;Clouds
2022-04-26 07:00:00 +0000 UTC;9.61;Clouds
2022-04-26 08:00:00 +0000 UTC;11.55;Clouds
2022-04-26 09:00:00 +0000 UTC;10.67;Clouds
2022-04-26 10:00:00 +0000 UTC;13.17;Clear
2022-04-26 11:00:00 +0000 UTC;11.6;Clear
2022-04-26 12:00:00 +0000 UTC;13.89;Clear
2022-04-26 13:00:00 +0000 UTC;13.91;Clouds
2022-04-26 14:00:00 +0000 UTC;13.21;Clouds
2022-04-26 15:00:00 +0000 UTC;12.65;Clouds
2022-04-26 16:00:00 +0000 UTC;13.12;Clouds
2022-04-26 17:00:00 +0000 UTC;12.61;Clouds
2022-04-26 18:00:00 +0000 UTC;9.97;Clouds
2022-04-26 19:00:00 +0000 UTC;8.87;Clouds
2022-04-26 20:00:00 +0000 UTC;7;Clouds
2022-04-26 21:00:00 +0000 UTC;7.07;Clouds
2022-04-26 22:00:00 +0000 UTC;5.94;Clouds
2022-04-26 23:00:00 +0000 UTC;5.91;Clouds
2022-04-27 00:00:00 +0000 UTC;4.83;Clouds
2022-04-27 01:00:00 +0000 UTC;3.83;Clouds
2022-04-27 02:00:00 +0000 UTC;4.2;Clouds
2022-04-27 03:00:00 +0000 UTC;2.8;Clouds
2022-04-27 04:00:00 +0000 UTC;3.93;Clouds
2022-04-27 05:00:00 +0000 UTC;4.36;Clouds
2022-04-27 06:00:00 +0000 UTC;6.85;Clouds
2022-04-27 07:00:00 +0000 UTC;8.73;Clouds
2022-04-27 08:00:00 +0000 UTC;11.12;Clouds
2022-04-27 09:00:00 +0000 UTC;12.9;Clouds
2022-04-27 10:00:00 +0000 UTC;13.34;Clouds
2022-04-27 11:00:00 +0000 UTC;11.76;Clouds
2022-04-27 12:00:00 +0000 UTC;11.27;Clouds
2022-04-27 13:00:00 +0000 UTC;10.9;Clouds
2022-04-27 14:00:00 +0000 UTC;11.35;Clouds
2022-04-27 15:00:00 +0000 UTC;11.84;Clouds
2022-04-27 16:00:00 +0000 UTC;11.02;Clouds
2022-04-27 17:00:00 +0000 UTC;10.64;Clouds
2022-04-27 18:00:00 +0000 UTC;10.3;Clouds
2022-04-27 19:00:00 +0000 UTC;8.54;Clouds
2022-04-27 20:00:00 +0000 UTC;7.01;Clouds
2022-04-27 21:00:00 +0000 UTC;7.06;Clouds
2022-04-27 22:00:00 +0000 UTC;6.38;Clouds
2022-04-27 23:00:00 +0000 UTC;6.92;Clouds
2022-04-28 00:00:00 +0000 UTC;6.59;Clouds
2022-04-28 01:00:00 +0000 UTC;5.97;Clouds
2022-04-28 02:00:00 +0000 UTC;5.66;Clouds
2022-04-28 03:00:00 +0000 UTC;6.16;Clouds
2022-04-28 04:00:00 +0000 UTC;7.22;Clouds
2022-04-28 05:00:00 +0000 UTC;7.69;Clouds
2022-04-28 06:00:00 +0000 UTC;8.53;Clouds
2022-04-28 07:00:00 +0000 UTC;8.72;Clouds
2022-04-28 08:00:00 +0000 UTC;8.26;Clouds
2022-04-28 09:00:00 +0000 UTC;8.02;Clouds
2022-04-28 10:00:00 +0000 UTC;9.4;Clouds
2022-04-28 11:00:00 +0000 UTC;11.46;Clouds
2022-04-28 12:00:00 +0000 UTC;11.42;Clouds
2022-04-28 13:00:00 +0000 UTC;12.24;Clouds
2022-04-28 14:00:00 +0000 UTC;12.44;Clouds
2022-04-28 15:00:00 +0000 UTC;12.23;Clouds
2022-04-28 16:00:00 +0000 UTC;11.83;Clouds
2022-04-28 17:00:00 +0000 UTC;11.06;Clouds
2022-04-28 18:00:00 +0000 UTC;9.93;Clear
2022-04-28 19:00:00 +0000 UTC;9.24;Clear
2022-04-28 20:00:00 +0000 UTC;6.23;Clear
2022-04-28 21:00:00 +0000 UTC;6.19;Clear
2022-04-28 22:00:00 +0000 UTC;4.87;Clear
2022-04-28 23:00:00 +0000 UTC;5.03;Clear
2022-04-29 00:00:00 +0000 UTC;3.94;Clear
2022-04-29 01:00:00 +0000 UTC;4.38;Clouds
2022-04-29 02:00:00 +0000 UTC;4.53;Clouds
2022-04-29 03:00:00 +0000 UTC;3.51;Clouds
2022-04-29 04:00:00 +0000 UTC;4.01;Clouds
2022-04-29 05:00:00 +0000 UTC;5.27;Clouds
2022-04-29 06:00:00 +0000 UTC;7.39;Clouds
2022-04-29 07:00:00 +0000 UTC;9.87;Clouds
2022-04-29 08:00:00 +0000 UTC;10.78;Clouds
2022-04-29 09:00:00 +0000 UTC;11.09;Clouds
2022-04-29 10:00:00 +0000 UTC;11.19;Clouds
2022-04-29 11:00:00 +0000 UTC;10.95;Clear
2022-04-29 12:00:00 +0000 UTC;11.03;Clouds
2022-04-29 13:00:00 +0000 UTC;11.41;Clouds
2022-04-29 14:00:00 +0000 UTC;11.81;Clouds
2022-04-29 15:00:00 +0000 UTC;11.37;Clouds
2022-04-29 16:00:00 +0000 UTC;11.24;Clouds
2022-04-29 17:00:00 +0000 UTC;10.91;Clouds
2022-04-29 18:00:00 +0000 UTC;9.57;Clouds
2022-04-29 19:00:00 +0000 UTC;8.95;Clouds
2022-04-29 20:00:00 +0000 UTC;7.19;Clouds
2022-04-29 21:00:00 +0000 UTC;5.6;Clouds
2022-04-29 22:00:00 +0000 UTC;5.43;Clouds
2022-04-29 23:00:00 +0000 UTC;6.26;Clouds
2022-04-30 00:00:00 +0000 UTC;5.87;Clouds
2022-04-30 01:00:00 +0000 UTC;6.05;Clouds
2022-04-30 02:00:00 +0000 UTC;4.22;Clouds
2022-04-30 03:00:00 +0000 UTC;4.77;Clouds
2022-04-30 04:00:00 +0000 UTC;3.02;Clouds
2022-04-30 05:00:00 +0000 UTC;5.54;Clouds
2022-04-30 06:00:00 +0000 UTC;7.02;Clouds
2022-04-30 07:00:00 +0000 UTC;9.8;Clouds
2022-04-30 08:00:00 +0000 UTC;11.47;Clouds
2022-04-30 09:00:00 +0000 UTC;13.98;Clouds
2022-04-30 10:00:00 +0000 UTC;13.98;Clouds
2022-04-30 11:00:00 +0000 UTC;13.06;Clouds
2022-04-30 12:00:00 +0000 UTC;13.47;Clouds
2022-04-30 13:00:00 +0000 UTC;13.83;Clouds
2022-04-30 14:00:00 +0000 UTC;13.07;Clouds
2022-04-30 15:00:00 +0000 UTC;13.06;Clouds
2022-04-30 16:00:00 +0000 UTC;13.51;Clouds
2022-04-30 17:00:00 +0000 UTC;12.52;Clouds
2022-04-30 18:00:00 +0000 UTC;10.94;Clouds
2022-04-30 19:00:00 +0000 UTC;10.17;Clouds
2022-04-30 20:00:00 +0000 UTC;9.46;Clouds
2022-04-30 21:00:00 +0000 UTC;7.6;Clouds
2022-04-30 22:00:00 +0000 UTC;6.89;Clouds
2022-04-30 23:00:00 +0000 UTC;8.07;Clouds
2022-05-01 00:00:00 +0000 UTC;7.26;Clouds
2022-05-01 01:00:00 +0000 UTC;5.44;Clouds
2022-05-01 02:00:00 +0000 UTC;6.1;Clouds
2022-05-01 03:00:00 +0000 UTC;5.75;Clouds
2022-05-01 04:00:00 +0000 UTC;4.61;Clouds
2022-05-01 05:00:00 +0000 UTC;6.36;Clouds
2022-05-01 06:00:00 +0000 UTC;8.45;Clouds
2022-05-01 07:00:00 +0000 UTC;11.37;Clouds
2022-05-01 08:00:00 +0000 UTC;12.87;Clouds
2022-05-01 09:00:00 +0000 UTC;13.12;Clouds
2022-05-01 10:00:00 +0000 UTC;12.43;Clouds
2022-05-01 11:00:00 +0000 UTC;14.24;Clear
2022-05-01 12:00:00 +0000 UTC;14.01;Clear
2022-05-01 13:00:00 +0000 UTC;13.34;Clear
2022-05-01 14:00:00 +0000 UTC;13.62;Clear
2022-05-01 15:00:00 +0000 UTC;14.17;Clear
2022-05-01 16:00:00 +0000 UTC;13.52;Clear
2022-05-01 17:00:00 +0000 UTC;13.13;Clear
2022-05-01 18:00:00 +0000 UTC;12.13;Clouds
2022-05-01 19:00:00 +0000 UTC;9.12;Clouds
2022-05-01 20:00:00 +0000 UTC;8.42;Clouds
2022-05-01 21:00:00 +0000 UTC;7.37;Clear
2022-05-01 22:00:00 +0000 UTC;5.98;Clouds
2022-05-01 23:00:00 +0000 UTC;6.14;Clouds
2022-05-02 00:00:00 +0000 UTC;5.6;Clouds
2022-05-02 01:00:00 +0000 UTC;6.19;Clouds
2022-05-02 02:00:00 +0000 UTC;6.19;Clouds
2022-05-02 03:00:00 +0000 UTC;7.85;Clouds
2022-05-02 04:00:00 +0000 UTC;8.41;Rain
2022-05-02 05:00:00 +0000 UTC;9.35;Clear
2022-05-02 06:00:00 +0000 UTC;9.27;Clouds
